business_name,address,loc_lat,loc_long,category01,rating,block,crime_lat,crime_long,offense,offense_group,method,ucrrank,year,report_date
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,robbery,violent,others,4,2017,2017-11-07T23:06:23.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft f/auto,property,others,7,2017,2017-11-08T22:41:11.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft f/auto,property,others,7,2016,2016-11-26T01:21:18.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft f/auto,property,others,7,2016,2016-10-03T14:36:47.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft f/auto,property,others,7,2016,2016-05-16T16:20:41.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2018,2018-04-10T00:40:18.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2018,2018-04-08T01:23:08.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2018,2018-04-07T22:36:16.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2018,2018-01-26T04:07:23.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2018,2018-01-25T01:46:45.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2018,2018-01-12T02:49:45.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-12-29T23:33:20.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-12-09T03:57:12.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-11-04T04:02:36.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-11-01T21:22:26.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-11-01T16:14:06.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-10-28T22:43:45.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-10-19T03:06:56.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-09-12T16:07:53.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-09-10T22:45:36.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-08-30T22:40:37.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-08-01T23:58:41.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-07-20T19:41:16.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-07-12T21:16:39.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-07-07T21:27:49.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-07-02T06:18:02.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-06-18T23:32:26.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-06-06T02:19:30.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-05-24T02:09:04.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-05-18T22:43:22.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-05-01T23:24:58.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2017,2017-01-10T19:09:52.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-12-21T20:15:36.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-11-25T21:45:14.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-11-23T21:54:04.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-11-17T01:55:38.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-10-25T17:27:57.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-10-17T23:13:46.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-09-30T00:08:35.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-09-26T21:50:46.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-09-26T18:26:14.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-08-31T20:39:09.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-08-13T21:43:03.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-07-13T19:22:32.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-07-11T22:59:00.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-06-25T20:52:21.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-06-15T14:30:58.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-06-14T02:00:15.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-06-09T23:38:36.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-05-26T17:57:26.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-05-25T23:12:26.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-05-07T04:54:47.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-05-01T22:35:17.000Z
Bistrot Du Coin,1738 Connecticut Ave NW,38.913852,-77.046112,French,4,1700 - 1799 block of connecticut avenue nw,38.91333876,-77.045591,theft/other,property,others,6,2016,2016-04-20T01:14:14.000Z
Blue Duck Tavern,1201 24th St NW,38.9055917636612,-77.0511932944776,American (New),4,1200 - 1299 block of 24th street nw,38.90624678,-77.05140872,assault w/dangerous weapon,violent,others,3,2016,2016-11-10T03:25:37.000Z
Blue Duck Tavern,1201 24th St NW,38.9055917636612,-77.0511932944776,American (New),4,1200 - 1299 block of 24th street nw,38.90624678,-77.05140872,theft f/auto,property,others,7,2017,2017-02-13T00:56:40.000Z
Blue Duck Tavern,1201 24th St NW,38.9055917636612,-77.0511932944776,American (New),4,1200 - 1299 block of 24th street nw,38.90624678,-77.05140872,theft/other,property,others,6,2018,2018-03-05T16:26:24.000Z
Blue Duck Tavern,1201 24th St NW,38.9055917636612,-77.0511932944776,American (New),4,1200 - 1299 block of 24th street nw,38.90624678,-77.05140872,theft/other,property,others,6,2017,2017-06-24T22:58:54.000Z
Blue Duck Tavern,1201 24th St NW,38.9055917636612,-77.0511932944776,American (New),4,1200 - 1299 block of 24th street nw,38.90624678,-77.05140872,theft/other,property,others,6,2017,2017-01-25T18:35:56.000Z
Blue Duck Tavern,1201 24th St NW,38.9055917636612,-77.0511932944776,American (New),4,1200 - 1299 block of 24th street nw,38.90624678,-77.05140872,theft/other,property,others,6,2017,2017-01-20T20:38:09.000Z
Blue Duck Tavern,1201 24th St NW,38.9055917636612,-77.0511932944776,American (New),4,1200 - 1299 block of 24th street nw,38.90624678,-77.05140872,theft/other,property,others,6,2016,2016-07-25T22:25:42.000Z
Blue Duck Tavern,1201 24th St NW,38.9055917636612,-77.0511932944776,American (New),4,1200 - 1299 block of 24th street nw,38.90624678,-77.05140872,theft/other,property,others,6,2016,2016-05-13T23:56:41.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,assault w/dangerous weapon,violent,others,3,2018,2018-02-04T08:19:35.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,assault w/dangerous weapon,violent,others,3,2017,2017-10-24T20:52:02.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,assault w/dangerous weapon,violent,others,3,2017,2017-09-15T23:46:50.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,assault w/dangerous weapon,violent,knife,3,2016,2016-07-03T08:11:13.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,assault w/dangerous weapon,violent,knife,3,2016,2016-05-16T06:53:00.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,burglary,property,others,5,2017,2017-09-02T13:59:37.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,burglary,property,others,5,2016,2016-06-19T16:36:22.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,motor vehicle theft,property,others,8,2017,2017-05-26T17:04:29.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,motor vehicle theft,property,others,8,2016,2016-09-28T01:54:00.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,100 - 199 block of m street nw,38.90565383,-77.0128319,robbery,violent,others,4,2017,2017-04-28T22:30:50.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,16 - 68 block of m street nw,38.90564503,-77.0107336,robbery,violent,others,4,2016,2016-06-20T05:57:01.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft f/auto,property,others,7,2018,2018-02-20T23:28:26.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft f/auto,property,others,7,2018,2018-02-07T14:29:48.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,16 - 68 block of m street nw,38.90564503,-77.0107336,theft f/auto,property,others,7,2017,2017-02-09T21:59:31.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,100 - 199 block of m street nw,38.90565383,-77.0128319,theft f/auto,property,others,7,2017,2017-01-03T17:27:27.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,100 - 199 block of m street nw,38.90565383,-77.0128319,theft f/auto,property,others,7,2016,2016-07-12T11:02:11.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2018,2018-04-12T05:11:24.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2018,2018-03-29T05:36:18.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2018,2018-03-23T20:45:29.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2018,2018-03-20T00:15:29.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2018,2018-03-15T08:33:28.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,100 - 199 block of m street nw,38.90565383,-77.0128319,theft/other,property,others,6,2018,2018-03-12T06:38:17.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2018,2018-03-11T17:25:04.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2018,2018-01-12T05:57:11.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2018,2018-01-10T08:16:21.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2018,2018-01-01T09:28:13.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2017,2017-11-24T06:26:18.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2017,2017-11-15T00:56:18.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2017,2017-10-27T22:33:38.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2017,2017-08-30T04:22:29.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2017,2017-08-13T06:27:51.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2017,2017-07-21T02:16:39.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,100 - 199 block of m street nw,38.90565383,-77.0128319,theft/other,property,others,6,2017,2017-06-16T20:42:17.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2017,2017-05-21T15:56:37.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2017,2017-05-02T00:52:43.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2017,2017-04-19T20:43:12.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2017,2017-04-13T06:33:36.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2017,2017-04-05T21:07:57.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2017,2017-03-20T19:14:13.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2017,2017-02-18T08:55:56.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2017,2017-02-15T18:09:29.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2017,2017-02-03T16:36:00.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2017,2017-01-18T18:58:17.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2017,2017-01-13T06:42:08.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2017,2017-01-12T01:53:55.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2017,2017-01-05T01:38:04.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2016,2016-12-11T09:31:44.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2016,2016-10-17T02:24:40.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2016,2016-10-16T13:30:25.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2016,2016-10-13T18:04:45.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2016,2016-10-04T17:04:04.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2016,2016-09-16T23:43:05.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2016,2016-08-31T22:08:37.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2016,2016-07-16T21:24:58.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,100 - 199 block of m street nw,38.90565383,-77.0128319,theft/other,property,others,6,2016,2016-05-23T21:55:43.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2016,2016-05-14T08:09:35.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2016,2016-05-10T11:09:56.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,1800 - 1899 block of m street nw,38.90564677,-77.04257699,theft/other,property,others,6,2016,2016-05-08T07:56:14.000Z
Boqueria,1837 M St NW,38.90592,-77.04313,Tapas Bars,4,16 - 68 block of m street nw,38.90564503,-77.0107336,theft/other,property,others,6,2016,2016-05-06T19:43:28.000Z
Brick Lane,1636 17th St NW,38.91234,-77.03881,Breakfast & Brunch,4,1619 - 1699 block of 17th street nw,38.91223329,-77.03848771,motor vehicle theft,property,others,8,2017,2017-05-19T08:06:23.000Z
Brick Lane,1636 17th St NW,38.91234,-77.03881,Breakfast & Brunch,4,1619 - 1699 block of 17th street nw,38.91223329,-77.03848771,sex abuse,violent,others,2,2016,2016-09-24T14:35:45.000Z
Brick Lane,1636 17th St NW,38.91234,-77.03881,Breakfast & Brunch,4,1619 - 1699 block of 17th street nw,38.91223329,-77.03848771,theft f/auto,property,others,7,2016,2016-10-29T09:14:27.000Z
Brick Lane,1636 17th St NW,38.91234,-77.03881,Breakfast & Brunch,4,1619 - 1699 block of 17th street nw,38.91223329,-77.03848771,theft/other,property,others,6,2017,2017-05-05T04:22:44.000Z
Brick Lane,1636 17th St NW,38.91234,-77.03881,Breakfast & Brunch,4,1619 - 1699 block of 17th street nw,38.91223329,-77.03848771,theft/other,property,others,6,2017,2017-04-15T06:21:51.000Z
Brick Lane,1636 17th St NW,38.91234,-77.03881,Breakfast & Brunch,4,1619 - 1699 block of 17th street nw,38.91223329,-77.03848771,theft/other,property,others,6,2017,2017-01-23T01:06:36.000Z
Brick Lane,1636 17th St NW,38.91234,-77.03881,Breakfast & Brunch,4,1619 - 1699 block of 17th street nw,38.91223329,-77.03848771,theft/other,property,others,6,2016,2016-09-14T02:15:15.000Z
Busboys and Poets - 5th and K,1025 5th St NW,38.9028,-77.018671,American (Traditional),4,1000 - 1089 block of 5th street nw,38.90311264,-77.01893012,assault w/dangerous weapon,violent,knife,3,2017,2017-07-22T09:09:47.000Z
Busboys and Poets - 5th and K,1025 5th St NW,38.9028,-77.018671,American (Traditional),4,1000 - 1089 block of 5th street nw,38.90311264,-77.01893012,theft f/auto,property,others,7,2017,2017-09-27T04:04:30.000Z
Busboys and Poets - 5th and K,1025 5th St NW,38.9028,-77.018671,American (Traditional),4,1000 - 1089 block of 5th street nw,38.90311264,-77.01893012,theft f/auto,property,others,7,2017,2017-07-11T21:30:49.000Z
Busboys and Poets - 5th and K,1025 5th St NW,38.9028,-77.018671,American (Traditional),4,1000 - 1089 block of 5th street nw,38.90311264,-77.01893012,theft f/auto,property,others,7,2017,2017-07-02T04:37:40.000Z
Busboys and Poets - 5th and K,1025 5th St NW,38.9028,-77.018671,American (Traditional),4,1000 - 1089 block of 5th street nw,38.90311264,-77.01893012,theft f/auto,property,others,7,2017,2017-06-05T17:38:27.000Z
Busboys and Poets - 5th and K,1025 5th St NW,38.9028,-77.018671,American (Traditional),4,1000 - 1089 block of 5th street nw,38.90311264,-77.01893012,theft f/auto,property,others,7,2017,2017-05-22T19:07:39.000Z
Busboys and Poets - 5th and K,1025 5th St NW,38.9028,-77.018671,American (Traditional),4,1000 - 1089 block of 5th street nw,38.90311264,-77.01893012,theft f/auto,property,others,7,2017,2017-03-01T23:48:04.000Z
Busboys and Poets - 5th and K,1025 5th St NW,38.9028,-77.018671,American (Traditional),4,1000 - 1089 block of 5th street nw,38.90311264,-77.01893012,theft f/auto,property,others,7,2016,2016-12-22T20:25:29.000Z
Busboys and Poets - 5th and K,1025 5th St NW,38.9028,-77.018671,American (Traditional),4,1000 - 1089 block of 5th street nw,38.90311264,-77.01893012,theft f/auto,property,others,7,2016,2016-12-22T01:16:39.000Z
Busboys and Poets - 5th and K,1025 5th St NW,38.9028,-77.018671,American (Traditional),4,1000 - 1089 block of 5th street nw,38.90311264,-77.01893012,theft f/auto,property,others,7,2016,2016-06-05T02:00:37.000Z
Busboys and Poets - 5th and K,1025 5th St NW,38.9028,-77.018671,American (Traditional),4,1000 - 1089 block of 5th street nw,38.90311264,-77.01893012,theft f/auto,property,others,7,2016,2016-05-30T03:30:14.000Z
