business_name,address,category01,rating,block,offense,offense_group,method,ucrrank,year,report_date
Napoli Pasta Bar,2737 Sherman Ave NW,Italian,4.5,2700 - 2799 block of sherman avenue nw,theft f/auto,property,others,7,2017,2017-11-02T18:59:28.000Z
Napoli Pasta Bar,2737 Sherman Ave NW,Italian,4.5,2700 - 2799 block of sherman avenue nw,theft f/auto,property,others,7,2017,2017-07-31T16:20:15.000Z
Napoli Pasta Bar,2737 Sherman Ave NW,Italian,4.5,2700 - 2799 block of sherman avenue nw,theft f/auto,property,others,7,2017,2017-06-27T18:47:30.000Z
Napoli Pasta Bar,2737 Sherman Ave NW,Italian,4.5,2700 - 2799 block of sherman avenue nw,theft f/auto,property,others,7,2017,2017-03-27T03:37:06.000Z
Napoli Pasta Bar,2737 Sherman Ave NW,Italian,4.5,2700 - 2799 block of sherman avenue nw,theft f/auto,property,others,7,2017,2017-01-15T16:49:15.000Z
Napoli Pasta Bar,2737 Sherman Ave NW,Italian,4.5,2700 - 2799 block of sherman avenue nw,theft f/auto,property,others,7,2016,2016-11-18T08:34:35.000Z
Napoli Pasta Bar,2737 Sherman Ave NW,Italian,4.5,2700 - 2799 block of sherman avenue nw,theft f/auto,property,others,7,2016,2016-09-18T16:17:58.000Z
Napoli Pasta Bar,2737 Sherman Ave NW,Italian,4.5,2700 - 2799 block of sherman avenue nw,theft f/auto,property,others,7,2016,2016-07-21T18:38:24.000Z
Napoli Pasta Bar,2737 Sherman Ave NW,Italian,4.5,2700 - 2799 block of sherman avenue nw,theft f/auto,property,others,7,2016,2016-06-22T18:00:15.000Z
Napoli Pasta Bar,2737 Sherman Ave NW,Italian,4.5,2700 - 2799 block of sherman avenue nw,theft/other,property,others,6,2017,2017-03-24T14:07:39.000Z
Napoli Pasta Bar,2737 Sherman Ave NW,Italian,4.5,2700 - 2799 block of sherman avenue nw,theft/other,property,others,6,2017,2017-03-13T13:43:24.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,burglary,property,others,5,2017,2017-11-09T20:26:56.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,burglary,property,others,5,2016,2016-06-24T18:27:17.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,burglary,property,others,5,2016,2016-06-24T17:57:35.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,motor vehicle theft,property,others,8,2017,2017-08-13T07:16:00.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,1 - 99 block of 8th street se,motor vehicle theft,property,others,8,2016,2016-10-05T21:15:40.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,robbery,violent,others,4,2017,2017-04-10T18:30:36.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,1 - 99 block of 8th street se,robbery,violent,others,4,2017,2017-01-25T03:06:53.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,robbery,violent,others,4,2017,2017-01-03T01:39:41.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft f/auto,property,others,7,2017,2017-06-30T17:51:29.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,1 - 99 block of 8th street se,theft f/auto,property,others,7,2017,2017-04-13T11:37:06.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,1 - 99 block of 8th street se,theft f/auto,property,others,7,2017,2017-04-08T18:23:57.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft f/auto,property,others,7,2016,2016-12-21T11:06:53.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,1 - 99 block of 8th street se,theft f/auto,property,others,7,2016,2016-12-08T14:07:27.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft f/auto,property,others,7,2016,2016-12-04T10:40:22.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft f/auto,property,others,7,2016,2016-10-30T23:31:30.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft f/auto,property,others,7,2016,2016-10-14T19:48:56.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2018,2018-02-24T23:01:40.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2018,2018-02-16T19:48:40.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2018,2018-01-26T21:55:54.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2017,2017-12-22T21:59:34.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2017,2017-11-07T01:54:06.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2017,2017-10-08T05:39:01.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2017,2017-09-29T17:37:28.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2017,2017-08-30T23:54:31.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2017,2017-08-17T03:43:15.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2017,2017-08-11T23:25:19.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2017,2017-06-28T16:28:01.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2017,2017-06-11T18:59:54.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2017,2017-06-07T03:11:21.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2017,2017-05-10T23:43:29.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2017,2017-04-29T16:10:27.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2017,2017-04-26T22:47:47.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2017,2017-03-07T21:31:02.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2017,2017-02-08T23:30:17.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2016,2016-12-20T23:14:55.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,1 - 99 block of 8th street se,theft/other,property,others,6,2016,2016-11-29T02:03:23.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2016,2016-10-12T01:32:29.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2016,2016-09-24T20:36:05.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2016,2016-09-20T20:41:11.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2016,2016-09-11T00:20:57.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2016,2016-09-02T23:53:20.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,700 - 799 block of 8th street se,theft/other,property,others,6,2016,2016-05-30T15:24:17.000Z
Rose's Luxury,717 8th St SE,American (New),4.5,1 - 99 block of 8th street se,theft/other,property,others,6,2016,2016-04-28T00:36:54.000Z
The Alibi,237 2nd St NW,British,4.5,200 - 299 block of 2nd street nw,theft f/auto,property,others,7,2016,2016-12-04T20:44:45.000Z
The Alibi,237 2nd St NW,British,4.5,200 - 299 block of 2nd street nw,theft/other,property,others,6,2017,2017-10-14T15:58:34.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,assault w/dangerous weapon,violent,gun,3,2018,2018-04-05T13:40:40.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,assault w/dangerous weapon,violent,knife,3,2017,2017-03-07T07:36:55.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,2000 - 2016 block of p street nw,assault w/dangerous weapon,violent,gun,3,2016,2016-07-13T02:15:33.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,2000 - 2016 block of p street nw,burglary,property,others,5,2017,2017-08-07T15:50:10.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,2000 - 2016 block of p street nw,burglary,property,others,5,2016,2016-04-25T13:55:57.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,motor vehicle theft,property,others,8,2017,2017-07-20T01:26:57.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,2000 - 2016 block of p street nw,motor vehicle theft,property,others,8,2017,2017-02-27T08:26:52.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,2000 - 2016 block of p street nw,robbery,violent,others,4,2016,2016-07-21T14:59:42.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,1 - 99 block of p street nw,theft f/auto,property,others,7,2018,2018-03-02T15:27:51.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,1 - 99 block of p street nw,theft f/auto,property,others,7,2018,2018-01-09T18:44:48.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,1 - 99 block of p street nw,theft f/auto,property,others,7,2017,2017-11-28T14:31:48.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,1 - 99 block of p street nw,theft f/auto,property,others,7,2017,2017-10-03T14:03:05.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,1 - 99 block of p street nw,theft f/auto,property,others,7,2017,2017-08-10T18:38:58.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft f/auto,property,others,7,2017,2017-07-24T15:08:05.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft f/auto,property,others,7,2017,2017-06-09T22:09:03.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft f/auto,property,others,7,2017,2017-05-21T19:07:20.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,2000 - 2016 block of p street nw,theft f/auto,property,others,7,2017,2017-04-13T02:11:54.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft f/auto,property,others,7,2017,2017-01-25T12:35:12.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,1 - 99 block of p street nw,theft f/auto,property,others,7,2016,2016-12-18T19:24:10.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft f/auto,property,others,7,2016,2016-12-10T18:30:22.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,2000 - 2016 block of p street nw,theft f/auto,property,others,7,2016,2016-11-26T13:18:59.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft f/auto,property,others,7,2016,2016-10-25T23:42:42.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,2000 - 2016 block of p street nw,theft f/auto,property,others,7,2016,2016-10-22T17:33:00.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft f/auto,property,others,7,2016,2016-10-08T16:56:54.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft f/auto,property,others,7,2016,2016-08-09T21:22:59.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,1 - 99 block of p street nw,theft f/auto,property,others,7,2016,2016-08-07T21:36:04.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft f/auto,property,others,7,2016,2016-04-24T15:55:12.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft/other,property,others,6,2017,2017-12-21T18:21:45.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft/other,property,others,6,2017,2017-11-23T02:25:04.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft/other,property,others,6,2017,2017-10-19T11:30:40.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,1 - 99 block of p street nw,theft/other,property,others,6,2017,2017-10-12T19:16:30.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft/other,property,others,6,2017,2017-09-29T22:03:12.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,1 - 99 block of p street nw,theft/other,property,others,6,2017,2017-09-18T04:21:55.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft/other,property,others,6,2017,2017-07-19T23:08:16.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,2000 - 2016 block of p street nw,theft/other,property,others,6,2017,2017-06-28T22:35:52.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,1 - 99 block of p street nw,theft/other,property,others,6,2017,2017-06-08T01:01:06.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,1 - 99 block of p street nw,theft/other,property,others,6,2017,2017-03-25T02:36:03.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,2000 - 2016 block of p street nw,theft/other,property,others,6,2016,2016-11-16T02:42:35.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,1 - 99 block of p street nw,theft/other,property,others,6,2016,2016-11-04T03:34:44.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft/other,property,others,6,2016,2016-11-03T16:06:53.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft/other,property,others,6,2016,2016-10-06T13:44:19.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft/other,property,others,6,2016,2016-10-04T18:40:05.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft/other,property,others,6,2016,2016-09-14T20:13:03.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,1 - 99 block of p street nw,theft/other,property,others,6,2016,2016-06-03T21:34:19.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,2000 - 2016 block of p street nw,theft/other,property,others,6,2016,2016-05-25T01:20:09.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,2000 - 2016 block of p street nw,theft/other,property,others,6,2016,2016-05-19T18:37:50.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft/other,property,others,6,2016,2016-05-18T15:26:16.000Z
Tiki Taco,2010 P St NW,Tacos,4.5,100 - 299 block of p street nw,theft/other,property,others,6,2016,2016-05-15T23:04:30.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,assault w/dangerous weapon,violent,others,3,2017,2017-11-13T06:37:48.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,assault w/dangerous weapon,violent,gun,3,2016,2016-05-29T10:12:41.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,burglary,property,others,5,2016,2016-04-25T11:07:36.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,motor vehicle theft,property,others,8,2017,2017-11-21T20:47:18.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,robbery,violent,others,4,2017,2017-11-01T14:39:09.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,robbery,violent,gun,4,2016,2016-04-21T07:06:26.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2018,2018-04-10T01:19:22.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2018,2018-02-15T23:18:12.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2018,2018-01-16T01:22:12.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2018,2018-01-09T05:14:05.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2017,2017-09-09T04:20:38.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2017,2017-08-26T09:02:28.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2017,2017-08-01T01:20:51.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2017,2017-07-10T04:37:52.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2017,2017-06-17T16:40:29.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2017,2017-03-20T20:16:30.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2017,2017-02-13T14:30:31.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2017,2017-02-01T02:49:14.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2017,2017-01-29T01:19:52.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2017,2017-01-15T18:49:22.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2017,2017-01-14T10:51:01.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2017,2017-01-12T01:01:03.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2017,2017-01-08T19:08:58.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-12-31T09:40:58.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-12-19T06:21:00.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-12-14T06:50:01.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-12-07T02:05:50.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-12-05T18:47:59.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-12-04T04:32:17.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-12-02T03:40:55.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-11-30T19:28:26.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-11-23T23:03:49.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-11-22T20:15:57.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-11-20T09:27:04.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-11-14T22:54:30.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-10-26T01:46:20.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-10-13T06:25:43.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-10-08T01:04:02.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-09-16T11:43:45.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-09-10T06:50:11.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-08-31T02:58:53.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-08-31T01:41:19.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-08-30T18:51:06.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-08-27T21:23:26.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-07-01T01:08:09.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-06-28T22:20:46.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-06-13T20:24:14.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-06-12T17:59:45.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-06-11T09:22:36.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-06-10T04:24:20.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-06-02T15:46:54.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-05-27T03:25:16.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-05-27T01:12:24.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-05-26T03:03:00.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-05-23T04:07:54.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-05-19T04:27:45.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-05-19T00:44:11.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-05-17T01:40:52.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-05-13T01:13:45.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-04-30T15:46:02.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-04-26T15:47:38.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-04-22T21:39:56.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-04-22T19:02:24.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-04-22T04:23:32.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-04-20T05:17:44.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft f/auto,property,others,7,2016,2016-04-17T15:10:36.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft/other,property,others,6,2017,2017-11-05T00:53:13.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft/other,property,others,6,2017,2017-09-10T23:41:32.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft/other,property,others,6,2017,2017-08-23T19:22:15.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft/other,property,others,6,2017,2017-07-30T22:53:45.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft/other,property,others,6,2017,2017-07-18T04:09:10.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft/other,property,others,6,2017,2017-05-08T18:39:09.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft/other,property,others,6,2017,2017-02-06T11:10:24.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft/other,property,others,6,2017,2017-01-13T04:25:00.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft/other,property,others,6,2016,2016-10-22T06:40:55.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft/other,property,others,6,2016,2016-07-27T20:52:03.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft/other,property,others,6,2016,2016-07-16T00:41:51.000Z
Unconventional Diner,1207 9th St NW,Diners,4.5,1200 - 1299 block of 9th street nw,theft/other,property,others,6,2016,2016-04-21T17:40:46.000Z
